order_id,customer_id,order_date,status
580,58,2025-10-22 04:59:45.320387,Completed
581,325,2024-05-14 07:28:20.231389,Completed
582,285,2024-08-13 09:16:20.226113,Completed
583,487,2024-08-14 22:24:17.719261,Completed
584,661,2024-06-19 22:15:55.639227,Refunded
585,679,2025-06-06 08:53:32.848412,Refunded
586,246,2026-05-06 18:50:32.127118,Refunded
587,718,2025-12-24 17:23:57.116041,Completed
588,548,2024-03-31 20:29:23.043508,Cancelled
589,9,2024-03-18 00:18:08.313584,Completed
590,309,2026-06-11 03:59:34.239604,Completed
591,305,2024-04-18 14:45:11.309050,Cancelled
592,647,2025-02-21 03:17:54.263357,Refunded
593,417,2025-04-12 19:26:33.041543,Completed
594,799,2024-08-02 17:28:48.731689,Cancelled
595,341,2024-11-11 19:16:42.082993,Completed
596,165,2025-09-19 02:18:12.883186,Completed
597,431,2025-01-13 21:51:51.230593,Refunded
598,335,2027-01-21 00:00:00,Refunded
599,189,2025-07-13 12:39:59.037832,Completed
600,4,2025-09-02 00:20:42.249727,Completed
601,590,2026-03-22 13:39:45.000172,Pending
602,731,2026-03-29 19:31:41.081957,Completed
603,609,2025-02-17 23:19:15.326530,Completed
604,463,2024-02-15 01:54:45.970070,Completed
605,178,2026-01-21 00:13:33.798259,Completed
606,204,2024-09-22 10:02:01.182540,Cancelled
607,387,2024-02-02 20:16:38.273727,Completed
608,22,2025-07-27 06:34:03.013203,Refunded
609,627,2024-07-24 11:06:12.532666,Cancelled
610,204,2024-05-17 14:34:12.564191,Completed
611,411,2024-04-04 08:25:57.837798,Completed
612,92,2026-06-04 03:35:46.453405,Pending
613,10415,2025-07-16 07:33:55.241795,Cancelled
614,690,2025-09-24 15:20:38.000844,Completed
615,196,2024-06-11 08:13:33.469109,Completed
616,295,2024-10-17 00:10:24.286155,Cancelled
617,212,2026-03-17 22:01:39.456438,Completed
618,745,2025-11-27 07:03:03.529608,Cancelled
619,150,2025-03-26 00:38:08.102138,Completed
620,633,2024-06-06 07:06:52.268969,Pending
621,701,2024-05-09 10:58:59.437915,Cancelled
622,137,2025-03-24 10:06:59.424884,Cancelled
623,704,2024-12-19 07:05:14.033779,Cancelled
624,754,2024-08-19 20:58:54.645001,Pending
625,61,2024-07-19 16:54:08.264079,Cancelled
626,363,2025-02-17 23:04:41.725250,Pending
627,727,2024-05-28 23:51:08.096422,Completed
628,517,2024-11-24 14:42:24.561182,Cancelled
629,688,2024-09-20 12:24:38.882075,Pending
630,43,2024-05-11 11:53:33.517884,Pending
631,505,2024-12-08 05:52:40.675066,Completed
632,92,2024-12-09 08:11:44.162919,Completed
633,267,2024-10-18 23:28:17.168478,Completed
634,512,2026-01-08 17:42:41.588234,Refunded
635,370,2025-06-22 11:52:02.610247,Completed
636,628,2025-08-11 13:12:53.700007,Pending
637,321,2026-02-13 08:20:33.666485,Refunded
638,504,2024-06-24 05:42:27.083332,Refunded
639,652,2024-06-26 22:00:41.109793,Completed
640,56,,Completed
641,168,2025-09-22 17:40:23.714805,Cancelled
642,42,2026-01-13 18:56:58.751186,Pending
643,497,2024-07-03 08:19:34.721686,Refunded
644,152,2024-09-21 02:18:11.587759,Completed
645,185,2024-10-02 03:50:40.445328,Completed
646,577,2026-03-10 03:17:58.277837,Pending
647,5,2026-01-29 07:56:50.189857,Cancelled
648,79,2024-10-04 14:41:16.611369,Completed
649,337,2026-02-04 19:16:05.212277,Refunded
650,125,2025-03-30 16:13:46.055775,Completed
651,332,2025-06-29 21:21:10.874929,Refunded
652,676,2026-04-20 08:25:00.655713,Completed
653,609,2024-01-11 16:45:41.084477,Completed
654,672,2025-02-27 06:33:34.409324,Refunded
655,752,2026-01-02 20:15:53.743369,Completed
656,217,2024-01-10 09:43:57.272117,Completed
657,331,2024-12-06 21:18:44.902507,Pending
658,617,2025-09-14 07:39:37.528904,Completed
659,246,2025-11-28 18:50:42.997018,Completed
660,22,2025-09-15 10:43:53.568292,Cancelled
661,292,2024-03-06 00:27:54.644453,Completed
662,124,2025-11-28 21:45:49.252493,Refunded
663,318,2024-10-12 08:16:53.655455,Completed
664,682,2025-12-18 21:19:54.402813,Completed
665,502,2025-02-12 07:20:11.185566,Completed
666,577,2024-08-22 11:19:37.070723,Cancelled
667,378,2025-10-01 12:19:37.046016,Cancelled
668,96,2024-06-14 11:47:59.029237,Cancelled
669,693,2025-01-24 02:57:36.630462,Completed
670,508,2025-08-22 09:02:20.148157,Completed
671,298,2024-05-25 17:19:43.739062,Cancelled
672,308,2026-03-10 12:53:56.899625,Completed
673,255,2025-11-06 02:59:34.455088,Completed
674,565,2025-01-12 06:12:24.864948,Completed
675,523,2024-09-01 03:42:54.272111,Refunded
676,738,2025-02-16 02:11:31.464442,Completed
677,600,2025-03-29 16:26:59.549538,Completed
678,759,2024-10-17 12:34:40.415546,Completed
679,403,2024-06-04 07:43:56.159634,Refunded
680,305,2026-04-10 21:01:44.519743,Refunded
681,461,2025-05-31 18:06:27.087139,Completed
682,217,2024-01-16 23:25:33.800707,Pending
683,266,2024-03-14 09:13:11.247358,Pending
684,3711,not_a_date,Refunded
685,489,2025-05-09 10:24:02.284468,Refunded
686,763,2024-05-09 03:26:17.324600,Pending
687,632,2025-07-04 18:40:44.501510,Refunded
688,692,2024-01-26 07:18:55.745082,Completed
689,3633,2024-12-02 01:18:40.491786,Refunded
690,193,2025-10-22 14:11:35.143757,Refunded
691,149,2024-05-23 15:15:04.551909,Refunded
692,552,2025-06-23 19:03:27.580489,Cancelled
693,152,2027-03-05 00:00:00,Refunded
694,720,2024-10-20 20:53:46.181272,Completed
695,461,2026-02-26 17:28:51.439981,Pending
696,402,not_a_date,Refunded
697,731,2025-01-08 23:27:00.176295,Cancelled
698,755,2024-02-08 07:11:44.184669,Completed
699,38,2025-06-22 18:38:25.207672,Pending
700,743,2024-10-14 16:45:09.234119,Cancelled
701,238,2025-08-28 16:04:23.631576,Cancelled
702,591,2025-06-13 19:21:05.041196,Refunded
703,428,2024-07-30 21:22:41.060634,Pending
704,662,2024-08-10 14:46:08.585828,Completed
705,166,2025-08-31 21:21:08.742008,Completed
706,449,2026-01-10 01:31:37.007205,Refunded
707,348,2025-08-11 06:44:05.790993,Refunded
708,673,2024-06-06 00:29:21.623658,Refunded
709,729,2025-07-21 00:39:22.600034,Refunded
710,669,2024-09-27 06:09:06.614441,Completed
711,637,2025-11-26 22:54:20.356627,Completed
712,684,2024-06-12 21:00:50.823102,Completed
713,621,2025-01-28 01:32:19.553896,Cancelled
714,311,2024-03-10 05:36:56.232098,Completed
715,368,2025-08-27 05:11:45.198974,Completed
716,179,2025-07-22 00:15:21.536160,Completed
717,66,2024-01-25 15:48:40.900374,Completed
718,124,2025-09-01 07:09:00.553629,Completed
719,364,2024-11-05 09:56:31.997344,Pending
720,274,2024-06-26 05:14:32.263302,Pending
721,619,2025-10-21 10:17:10.178836,Cancelled
722,469,2024-07-22 04:26:37.339861,Completed
723,626,2025-05-05 09:36:17.596633,Completed
724,576,2026-02-14 13:33:01.493828,Refunded
725,121,2024-02-09 17:28:32.546692,Completed
726,746,2025-06-06 19:40:33.158742,Pending
727,511,2026-02-14 20:51:41.901074,Refunded
728,373,2024-07-23 11:21:52.718378,Completed
729,450,2026-02-18 09:30:30.605759,Completed
730,252,2024-02-28 12:22:33.221250,Completed
731,518,2025-08-08 04:41:41.237964,Refunded
732,773,2024-06-10 01:07:22.043372,Completed
733,156,2024-05-18 07:49:47.883615,Completed
734,142,2026-05-15 05:28:58.792035,Cancelled
735,470,2024-06-06 12:11:34.834938,Refunded
736,371,2024-03-10 11:33:18.376176,Completed
737,735,2025-11-13 12:08:35.993321,Completed
738,347,2025-04-10 20:24:51.635503,Completed
739,445,2026-04-10 13:19:57.969267,Refunded
740,657,2024-04-12 15:02:20.992310,Refunded
741,731,2024-12-05 08:06:35.866208,Completed
742,430,2024-05-19 23:29:04.397801,Pending
743,312,2025-01-31 16:27:53.619723,Completed
744,9,2025-01-15 00:42:24.940918,Pending
745,151,2025-03-31 01:08:43.273356,Completed
746,558,2024-12-31 17:35:44.139499,Cancelled
747,715,2026-03-25 02:18:55.305703,Refunded
748,415,2024-04-04 17:26:41.460282,Completed
749,38,2025-06-14 23:24:48.229016,Refunded
750,758,2025-04-28 14:14:54.790703,Pending
751,291,2024-08-26 19:30:49.402276,Completed
752,534,2025-05-04 10:04:42.023945,Completed
753,29,2024-12-20 19:13:40.950650,Completed
754,248,2026-06-19 19:36:00.528414,Cancelled
755,518,2025-11-14 07:40:29.249246,Completed
756,266,2026-02-01 15:55:17.215783,Completed
757,775,2025-09-05 18:11:58.080273,Completed
758,587,2024-02-08 18:58:27.560708,Completed
759,764,2024-12-19 17:04:21.186551,Refunded
760,682,2025-06-03 06:51:26.758535,Completed
761,307,2025-04-02 18:08:16.814899,Refunded
762,587,2026-04-29 10:49:21.291482,Pending
763,756,2025-02-06 21:13:35.471239,Pending
764,198,2025-04-22 17:51:43.631053,Completed
765,151,2024-08-10 18:53:02.230412,Completed
766,95,2024-10-12 18:15:50.781361,Cancelled
767,220,2024-10-25 03:55:02.500457,Pending
768,413,2025-11-02 04:16:45.014069,Cancelled
769,271,2024-12-19 05:02:23.613866,Cancelled
770,706,2024-12-31 23:21:01.817996,Cancelled
771,167,2026-05-11 13:28:30.898583,Refunded
772,469,2024-12-29 18:12:11.358112,Pending
773,121,2024-10-10 03:09:39.440890,Completed
774,765,2025-11-10 00:27:32.040885,Completed
775,617,2025-06-26 18:25:32.098774,Completed
776,586,2025-10-21 18:21:22.925759,Completed
777,381,2024-07-17 08:02:41.247432,Completed
778,498,2025-08-22 21:31:53.488714,Pending
779,432,2024-04-11 20:14:36.523276,Completed
780,221,2024-05-08 08:50:31.832323,Completed
781,126,2026-04-27 09:03:42.571187,Completed
782,428,2026-01-06 16:36:53.158212,Cancelled
783,346,2024-06-12 02:39:16.913551,Refunded
784,621,2024-06-25 02:29:05.088143,Refunded
785,472,2024-01-16 14:02:37.827682,Completed
786,746,2025-09-20 18:01:48.448108,Refunded
787,639,2024-02-11 10:12:09.722010,Cancelled
788,348,2024-05-28 13:54:44.571334,Cancelled
789,754,2024-08-18 10:11:05.751030,Completed
790,725,2024-07-16 15:34:23.843971,Refunded
791,317,2026-06-05 00:29:40.310267,Pending
792,88,2024-09-13 08:37:41.398224,Pending
793,776,2025-03-18 09:06:17.431360,Completed
794,769,2025-04-10 14:15:03.309687,Completed
795,675,2026-03-12 15:45:46.925849,Completed
796,282,2025-12-04 17:37:30.990807,Refunded
797,594,2025-09-29 17:11:23.502462,Pending
798,329,2024-04-11 22:56:44.641006,Completed
799,349,2025-03-05 03:14:36.988956,Pending
800,325,2025-07-14 06:18:06.481187,Completed
801,555,2024-05-19 18:28:03.835195,Completed
802,787,2025-11-23 16:19:23.430752,Cancelled
803,695,2025-06-19 18:49:11.822845,Completed
804,186,2025-06-25 04:33:35.448009,Cancelled
805,102,2025-07-12 09:53:39.229513,Completed
806,265,2025-06-08 03:49:51.455389,Completed
807,54,2025-04-24 22:57:35.276119,Pending
808,243,2025-08-16 16:29:58.194057,Cancelled
809,118,2025-04-12 23:15:30.154355,Pending
810,417,2027-11-08 00:00:00,Completed
811,276,2025-10-31 21:49:13.149232,Completed
812,253,2024-01-19 03:08:45.364884,Completed
813,312,2024-07-18 19:39:12.281401,Refunded
814,513,2025-01-28 13:03:03.166553,Completed
815,554,2025-01-08 08:20:01.529693,Pending
816,434,2025-11-02 20:42:37.114610,Completed
817,2,2025-11-09 19:26:09.248570,Pending
818,297,2025-10-05 09:01:15.088511,Completed
819,494,2024-02-26 20:03:01.145821,Refunded
820,390,2024-11-12 21:04:33.338076,Completed
821,600,2024-06-28 04:50:02.841626,Completed
822,757,2024-05-26 22:31:27.882202,Completed
823,405,2024-11-02 16:44:47.179371,Refunded
824,570,2025-05-10 13:23:59.904288,Completed
825,626,2024-06-20 18:30:07.928572,Refunded
826,351,2024-03-28 18:50:26.058666,Refunded
827,464,2024-10-20 03:04:49.611997,Completed
828,350,2024-02-12 06:46:45.685408,Completed
829,17,2026-01-07 13:22:51.731143,Completed
830,624,2024-09-03 02:37:14.489020,Refunded
831,178,2026-03-18 09:58:26.270960,Refunded
832,501,2026-03-30 02:53:40.497272,Refunded
833,667,,Refunded
834,456,2024-01-02 17:46:55.490604,Cancelled
835,616,2024-11-19 15:47:57.939197,Refunded
836,9,2025-09-19 18:45:17.632049,Completed
837,2124,2026-04-22 14:07:09.435654,Refunded
838,727,2026-02-06 11:21:17.263340,Pending
839,641,2025-07-15 03:00:33.754445,Completed
840,506,,Cancelled
841,721,2025-05-29 07:26:08.835221,Completed
842,654,2025-07-11 01:03:51.284881,Pending
843,513,2024-02-24 07:59:50.386075,Refunded
844,757,2024-12-28 16:13:26.657704,Pending
845,180,2025-09-27 10:16:53.704031,Completed
846,131,2024-05-29 10:00:15.393575,Completed
847,536,2025-02-20 16:20:42.623648,Refunded
848,24,2025-02-01 07:56:02.604423,Pending
849,630,2024-08-10 08:15:03.079895,Cancelled
850,3,2024-07-25 22:09:15.602343,Refunded
851,54,2026-02-07 17:38:23.595263,Cancelled
852,281,2026-06-23 13:42:55.539300,Cancelled
853,371,2024-07-07 09:40:28.949378,Refunded
854,230,2026-03-05 11:10:19.741104,Pending
855,460,2025-07-09 04:13:22.934386,Completed
856,84,2024-12-17 01:36:36.304919,Refunded
857,232,2025-12-20 07:53:49.664954,Completed
858,256,2026-05-24 07:43:26.074214,Completed
859,642,2027-07-26 00:00:00,Completed
860,607,2025-03-16 14:34:16.939042,Completed
861,254,2026-03-31 00:24:18.199777,Completed
862,56,2024-03-16 21:18:36.926328,Completed
863,75,2024-11-02 07:10:06.632735,Completed
864,641,2024-04-13 21:28:25.338189,Completed
865,35,2025-07-28 22:30:02.486553,Refunded
866,67,2025-05-09 01:31:31.859515,Cancelled
867,57,2026-01-09 02:48:56.145730,Completed
868,105,2026-01-23 12:50:24.092140,Completed
869,391,2025-01-01 16:03:04.571564,Cancelled
870,239,2024-12-28 06:12:23.009057,Pending
871,11,2024-04-05 10:21:36.311901,Cancelled
872,636,2025-01-30 10:08:39.886571,Refunded
873,27,2024-10-04 14:01:18.937134,Completed
874,111,2025-12-08 19:42:16.180108,Completed
875,608,2024-01-01 17:56:20.315840,Pending
876,130,2024-03-08 18:21:59.721491,Cancelled
877,493,2024-05-21 06:04:07.458722,Completed
878,141,2025-04-05 19:43:06.175864,Completed
879,599,2024-05-22 21:23:46.851870,Completed
880,319,2026-03-30 23:06:25.741050,Completed
881,151,2025-10-15 02:13:11.019440,Completed
882,378,2024-05-18 19:04:48.479943,Refunded
883,695,2025-09-05 03:03:36.591674,Pending
884,56,2026-02-12 13:47:11.643171,Completed
885,656,2025-10-28 00:32:51.796612,Completed
886,194,2024-07-22 21:17:20.146432,Cancelled
887,615,2026-03-28 19:33:51.400527,Pending
888,344,2025-02-24 01:11:51.233145,Completed
889,108,2025-06-30 16:17:38.474673,Completed
890,508,not_a_date,Completed
891,710,2025-04-26 07:57:11.515064,Completed
892,493,2024-10-23 09:49:13.933662,Completed
893,758,2026-05-04 10:08:56.210426,Completed
894,7663,,Completed
895,146,2025-09-29 23:44:09.024526,Pending
896,784,2025-01-04 22:06:33.886608,Completed
897,203,2026-03-26 22:33:29.847250,Completed
898,737,2025-03-25 03:08:03.120338,Completed
899,183,2024-03-27 12:27:58.002235,Completed
900,104,2024-02-09 13:57:49.027448,Cancelled
901,671,2025-11-19 06:38:16.545439,Completed
902,313,2025-10-20 23:21:39.097434,Completed
903,677,2026-01-22 01:12:29.427998,Pending
904,445,2024-06-01 04:20:26.615842,Completed
905,134,2025-08-01 07:21:21.625250,Cancelled
906,712,2026-05-01 04:14:34.950951,Refunded
907,251,2025-04-21 03:08:48.751273,Pending
908,194,2026-02-19 02:09:22.533452,Completed
909,336,2026-01-10 20:12:45.637223,Completed
910,130,2024-08-13 08:19:44.329669,Cancelled
911,215,2024-03-09 09:07:10.748103,Refunded
912,630,2024-04-26 02:15:11.606145,Refunded
913,770,2025-07-06 16:51:45.185454,Cancelled
914,184,2026-05-21 09:24:27.809240,Refunded
915,495,2024-04-16 09:15:12.654649,Completed
916,596,2026-04-16 11:58:53.449493,Pending
917,666,2025-09-24 22:57:59.059294,Completed
918,463,2024-11-16 23:38:01.357778,Completed
919,436,2025-06-24 14:33:10.234092,Completed
920,261,2025-06-11 23:23:57.247726,Completed
921,303,2025-04-30 18:46:53.078929,Pending
922,43,2024-08-12 23:18:38.977604,Cancelled
923,462,2025-09-23 02:55:20.360595,Cancelled
924,325,2027-08-08 00:00:00,Completed
925,661,2025-03-29 04:52:17.109519,Completed
926,514,2025-10-31 01:27:05.579659,Completed
927,234,2024-01-16 03:44:10.180761,Completed
928,560,2025-10-14 10:47:19.028609,Completed
929,257,2025-10-28 17:55:08.496622,Refunded
930,282,2025-10-01 01:29:28.050390,Completed
931,771,2024-12-09 07:53:39.070206,Completed
932,9,2025-09-25 23:50:20.453270,Completed
933,414,2026-01-18 19:40:05.920492,Refunded
934,13,2025-05-01 08:27:32.035996,Completed
935,408,2025-11-26 17:57:36.807125,Completed
936,486,2025-07-11 04:47:59.372272,Pending
937,776,2024-11-18 09:42:37.542253,Completed
938,88,2026-01-25 14:43:22.209760,Refunded
939,428,2024-05-06 01:13:48.645858,Pending
940,31,2025-02-12 07:49:28.569141,Completed
941,313,not_a_date,Refunded
942,364,2025-04-07 02:04:20.604319,Refunded
943,771,2025-05-30 04:11:17.613201,Pending
944,307,2027-01-05 00:00:00,Completed
945,339,2024-11-08 20:43:21.834662,Pending
946,588,2024-07-22 14:56:50.256501,Completed
947,401,2024-09-05 13:07:37.529988,Cancelled
948,112,2025-01-31 10:14:08.859946,Refunded
949,312,2025-08-02 19:36:13.567704,Pending
950,182,2025-11-27 00:00:52.528891,Cancelled
951,28,2025-11-03 11:26:19.693663,Cancelled
952,291,2026-03-18 16:30:02.272596,Pending
953,72,2025-06-11 18:30:20.063331,Completed
954,176,2025-07-07 17:35:24.494167,Cancelled
955,161,2025-02-09 10:36:45.685350,Cancelled
956,490,2025-07-25 13:30:29.242658,Completed
957,134,2024-05-10 00:24:59.979963,Refunded
958,681,2025-07-16 09:34:39.020121,Completed
959,602,2025-01-20 09:35:41.897363,Cancelled
960,283,2026-06-19 11:44:59.305167,Cancelled
961,66,2024-10-04 09:52:04.234483,Completed
962,539,2025-11-27 10:22:07.122196,Cancelled
963,472,,Completed
964,295,2024-12-27 01:57:19.985193,Completed
965,718,2024-01-20 16:07:27.714358,Cancelled
966,628,2024-01-04 12:06:57.647629,Cancelled
967,256,2025-12-13 06:17:59.911621,Cancelled
968,469,2025-02-20 14:03:52.225659,Refunded
969,583,2025-09-16 22:44:24.748620,Completed
970,246,2025-03-29 16:56:21.667686,Refunded
971,551,2025-05-24 09:15:17.662209,Refunded
972,744,2025-09-16 13:36:25.469370,Cancelled
973,422,2026-02-13 21:41:53.746437,Completed
974,79,2024-09-15 22:19:51.673404,Completed
975,420,2024-09-08 06:04:57.645101,Pending
976,46,2026-05-18 17:41:32.543204,Refunded
977,692,2024-06-25 07:35:09.176700,Refunded
978,409,2025-07-08 03:03:11.145119,Completed
979,257,2025-04-04 04:57:01.545724,Completed
980,687,2024-10-02 08:48:31.955148,Completed
981,85,2025-01-09 09:05:13.415429,Cancelled
982,144,2024-08-08 22:43:00.342100,Completed
983,175,2026-02-03 05:36:55.856258,Completed
984,302,2025-04-17 19:08:37.727322,Completed
985,80,not_a_date,Completed
986,158,2024-07-06 21:37:20.450812,Refunded
987,36,2025-10-29 19:58:35.986842,Cancelled
988,714,2025-05-03 16:36:38.697803,Pending
989,657,2025-04-30 18:16:39.497495,Completed
990,400,2026-06-27 11:41:17.351929,Pending
991,5,2024-09-23 21:26:13.013431,Completed
992,256,2025-06-16 06:41:43.960479,Completed
993,17,2024-01-26 11:11:40.369373,Completed
994,197,2024-09-21 04:54:16.431712,Completed
995,681,2024-01-09 23:56:09.426681,Cancelled
996,525,2025-07-05 02:08:45.674021,Pending
997,642,2025-08-26 21:14:15.571492,Pending
998,405,2025-04-13 22:55:26.196961,Completed
999,109,2024-12-25 09:18:53.272075,Cancelled
1000,670,2024-01-10 00:43:57.422729,Cancelled
1001,226,2026-05-28 23:32:12.529465,Refunded
1002,639,2024-04-17 17:48:07.914266,Completed
1003,421,2026-03-19 15:08:12.461158,Completed
1004,730,2024-01-29 14:30:30.619086,Pending
1005,176,2024-12-29 00:10:58.036501,Completed
1006,647,2026-05-25 15:13:42.194604,Refunded
1007,137,2024-02-05 14:32:38.157464,Refunded
1008,326,2024-12-30 14:17:44.133218,Completed
1009,9154,2025-05-18 16:06:05.597491,Refunded
1010,760,2026-04-01 11:27:51.022499,Completed
1011,239,2024-01-17 11:15:41.127353,Completed
1012,317,2025-05-10 21:58:43.957356,Completed
1013,635,2024-09-03 11:30:52.424564,Cancelled
1014,304,2026-01-29 09:02:21.808718,Refunded
1015,39,2024-11-22 15:45:29.948127,Cancelled
1016,757,2024-04-05 02:02:50.677946,Completed
1017,660,,Cancelled
1018,664,2025-05-21 18:32:55.630521,Completed
1019,751,2025-05-06 14:20:18.730840,Pending
1020,56,2025-05-21 02:25:30.162938,Completed
1021,704,2026-03-08 01:33:27.480332,Cancelled
1022,534,2026-01-02 21:32:30.758914,Completed
1023,67,2024-10-27 12:29:48.141757,Completed
1024,54,2024-10-04 23:10:17.235356,Completed
1025,129,2026-01-12 06:51:50.581862,Completed
1026,242,2025-05-17 00:29:24.730156,Cancelled
1027,319,2025-07-17 18:37:55.057657,Cancelled
1028,181,2025-11-02 07:26:09.900948,Pending
1029,460,2024-08-26 14:25:58.557995,Cancelled
1030,82,2026-02-17 13:12:09.671363,Cancelled
1031,172,2026-06-25 07:15:26.784895,Pending
1032,753,2025-05-19 02:03:19.753350,Cancelled
1033,21,2025-01-13 23:17:37.329358,Completed
1034,778,2026-02-27 11:09:16.042426,Pending
1035,157,2024-01-14 06:32:03.062163,Cancelled
1036,475,2026-04-23 02:08:01.328639,Pending
1037,621,2025-02-11 06:55:03.100583,Refunded
1038,481,2024-12-03 13:52:49.026569,Completed
1039,14,2024-01-12 14:13:38.257881,Completed
1040,504,2024-01-01 13:48:54.773912,Cancelled
1041,761,2024-02-11 20:05:17.368305,Refunded
1042,603,2024-11-10 05:11:13.330446,Completed
1043,395,2024-12-21 15:12:36.067613,Cancelled
1044,262,2025-09-10 09:49:59.708793,Completed
1045,522,2024-04-02 18:14:50.866845,Completed
1046,714,2026-03-20 12:26:58.445172,Cancelled
1047,754,2025-12-10 06:18:38.806473,Completed
1048,647,2027-11-21 00:00:00,Completed
1049,268,2024-07-04 05:04:37.586799,Completed
1050,261,2026-04-10 01:36:44.964896,Refunded
1051,3312,2026-05-15 17:41:58.446824,Cancelled
1052,408,2024-12-18 22:10:10.967770,Completed
1053,531,2024-03-29 10:48:23.189542,Completed
1054,438,2024-08-25 19:47:57.028779,Pending
1055,675,2025-05-30 00:26:46.718000,Refunded
1056,422,2026-01-22 00:01:58.192250,Completed
1057,112,2026-06-10 15:20:39.950583,Completed
1058,147,2025-08-28 18:49:35.107416,Refunded
1059,408,not_a_date,Completed
1060,2944,2024-09-25 00:09:49.723485,Cancelled
1061,538,2025-02-12 21:07:15.040439,Cancelled
1062,175,2024-02-17 04:15:21.545810,Completed
1063,203,2025-11-24 10:13:16.609519,Completed
1064,462,2026-04-12 15:16:19.294366,Completed
1065,61,2026-04-11 01:47:17.112231,Completed
1066,266,2025-08-18 10:54:57.287898,Cancelled
1067,642,2025-04-28 13:50:14.706000,Refunded
1068,171,2024-05-27 13:52:09.112604,Completed
1069,284,2027-04-16 00:00:00,Cancelled
1070,689,not_a_date,Completed
1071,770,2024-01-29 10:48:46.066194,Completed
1072,100,2025-07-28 20:41:43.453534,Cancelled
1073,618,2024-07-04 21:14:16.599922,Completed
1074,498,2024-12-05 05:18:21.711221,Cancelled
1075,345,2025-09-18 16:56:54.072880,Completed
1076,246,2024-02-13 08:50:43.361618,Cancelled
1077,626,2024-09-04 05:31:29.841438,Completed
1078,8383,2024-09-26 07:34:32.521908,Completed
1079,27,2026-05-15 04:06:28.749522,Completed
1080,717,2024-08-17 15:08:57.282828,Cancelled
1081,634,2025-07-01 22:10:04.707879,Pending
1082,424,not_a_date,Refunded
1083,7701,2024-12-24 09:10:51.053159,Refunded
1084,334,2024-09-06 20:23:35.538419,Cancelled
1085,410,2024-11-08 10:07:47.301358,Completed
1086,439,2025-01-19 09:17:04.190725,Cancelled
1087,675,2026-04-02 01:47:13.521931,Refunded
1088,395,2024-12-31 04:36:20.691496,Completed
1089,533,2026-04-14 23:21:38.552604,Refunded
1090,517,2024-05-30 03:56:44.215761,Completed
1091,309,2026-05-06 08:07:39.133790,Cancelled
1092,173,2024-12-10 04:52:15.167907,Cancelled
1093,679,2025-12-18 07:39:27.079196,Completed
1094,772,2024-04-24 19:52:12.470218,Completed
1095,446,2027-06-13 00:00:00,Completed
1096,226,2024-11-09 13:26:08.213289,Refunded
1097,127,2025-06-28 04:36:10.934294,Refunded
1098,743,2026-03-05 14:42:51.238843,Completed
1099,230,2024-05-04 17:46:20.391396,Pending
1100,67,2026-04-29 10:50:38.658888,Refunded
1101,761,2025-11-30 18:08:26.919090,Refunded
1102,576,2024-06-16 20:09:12.356985,Completed
1103,229,2026-02-18 00:05:23.350624,Completed
1104,92,2024-04-23 18:28:04.175641,Completed
1105,763,2024-01-08 05:02:25.323108,Completed
1106,321,2024-08-02 21:58:35.315975,Completed
1107,319,2026-04-28 22:24:31.264173,Cancelled
1108,434,2025-08-12 21:17:46.411226,Refunded
1109,130,2024-09-25 15:35:20.145542,Completed
1110,110,2025-12-23 12:57:17.294272,Cancelled
1111,324,2024-08-23 14:27:47.628587,Completed
1112,512,2024-10-06 22:52:36.133232,Completed
1113,150,2026-03-31 14:21:37.562081,Refunded
1114,36,2024-10-03 13:20:30.372202,Refunded
1115,127,2024-09-19 21:22:31.538382,Pending
1116,490,2025-12-16 13:27:30.590033,Completed
1117,722,2024-12-05 05:23:51.118667,Completed
1118,157,2024-07-22 00:06:55.645824,Refunded
1119,231,2025-02-02 04:10:22.500514,Completed
1120,500,2024-06-04 12:40:32.761738,Refunded
1121,164,2026-02-11 14:55:39.304569,Completed
1122,433,2026-01-14 23:58:02.178154,Cancelled
1123,401,2025-05-01 19:37:51.045800,Completed
1124,714,2024-10-11 17:22:13.929210,Pending
1125,404,2025-03-21 13:39:31.058518,Pending
1126,56,2024-03-15 13:15:17.893446,Cancelled
1127,671,2024-05-04 23:18:03.500359,Refunded
1128,495,2024-10-30 09:04:56.352642,Completed
1129,767,2024-11-12 18:04:20.756257,Completed
1130,744,2024-04-02 13:58:51.801143,Completed
1131,386,2025-10-01 01:57:46.632281,Completed
1132,58,2026-02-24 03:32:55.821859,Completed
1133,54,2025-06-26 21:27:29.596100,Completed
1134,608,2024-01-04 00:40:57.421277,Refunded
1135,414,2024-08-14 23:07:41.368244,Cancelled
1136,501,2024-04-26 08:35:48.793911,Completed
1137,669,2024-06-17 09:13:46.926927,Refunded
1138,675,2024-03-24 06:28:10.979814,Refunded
1139,392,2026-03-02 14:06:03.248094,Completed
1140,12,2026-04-26 14:07:17.568909,Cancelled
1141,657,2025-12-10 18:57:26.861701,Completed
1142,601,2024-08-03 18:01:10.498094,Completed
1143,711,2025-12-10 11:42:13.454427,Completed
1144,394,2024-05-10 10:37:37.847892,Cancelled
1145,306,2026-06-02 14:07:27.987536,Completed
1146,731,2025-03-26 15:06:13.227716,Completed
1147,416,2027-09-27 00:00:00,Pending
1148,543,2024-09-03 14:35:00.920695,Pending
1149,552,2025-08-08 08:27:07.118983,Completed
